Frequency,S11_Magnitude,S21_Magnitude,S22_Magnitude,
792100000,-17.50883369,39.80466936,-31.14780649,
794080000,-17.40156185,39.78968149,-29.39806449,
796060000,-17.49408579,39.79037846,-32.41522732,
798040000,-16.60191287,39.77852926,-26.16205962,
800020000,-16.52632106,39.7777347,-25.50412054,
802000000,-17.33484554,39.76772326,-30.09632034,
803980000,-16.64757658,39.77143422,-26.68488708,
805960000,-17.85090836,39.75954661,-33.99255841,
807940000,-17.09846419,39.76046147,-26.60921177,
809920000,-17.09980319,39.74729519,-28.14313419,
811900000,-17.78815155,39.76496363,-29.7300366,
813880000,-17.43807943,39.72656466,-29.77084358,
815860000,-18.01152367,39.68985544,-31.37429299,
817840000,-17.15593506,39.68966615,-28.23585514,
819820000,-18.27109211,39.68912701,-32.14660397,
821800000,-17.38502019,39.66800172,-29.61897559,
823780000,-17.67657235,39.66288811,-27.80866168,
825760000,-17.39179859,39.66063021,-27.38251939,
827740000,-16.9138264,39.64191644,-26.62091356,
829720000,-15.78024884,39.65611844,-24.65056104,
831700000,-17.2520709,39.59462278,-27.86245818,
833680000,-18.30799166,39.60319722,-31.36815598,
835660000,-16.7401189,39.55826104,-25.48419595,
837640000,-15.15450134,39.55608978,-23.03486739,
839620000,-16.14197748,39.52504345,-25.89921458,
841600000,-18.20526191,39.54817236,-31.80683494,
843580000,-16.05016298,39.5227293,-25.64640536,
845560000,-15.46268865,39.49511387,-23.85731495,
847540000,-16.60843866,39.49817725,-27.81071947,
849520000,-17.48660419,39.49053308,-29.08801372,
851500000,-16.03525541,39.47560424,-24.89874371,
853480000,-15.87796443,39.49174937,-24.81562563,
855460000,-16.04979549,39.46961445,-26.18508111,
857440000,-16.56079795,39.45906478,-26.98702189,
859420000,-16.97515587,39.46113955,-29.21021112,
861400000,-15.97213037,39.45022988,-27.0324452,
863380000,-15.4893547,39.44593233,-24.88240601,
865360000,-16.51941901,39.43672517,-26.80571591,
867340000,-16.05357633,39.45671126,-26.58155213,
869320000,-16.73535703,39.44202706,-27.86627787,
871300000,-15.90078773,39.42943482,-25.68597648,
873280000,-15.57094805,39.44365075,-24.42374902,
875260000,-15.85921686,39.43035779,-24.63150531,
877240000,-16.04613206,39.41889426,-25.10011564,
879220000,-16.57465782,39.43908502,-26.8656692,
881200000,-16.00408863,39.38898997,-26.08061013,
883180000,-14.65866064,39.36406671,-21.72579722,
885160000,-17.88987429,39.40806605,-29.22350051,
887140000,-16.92852864,39.41410775,-23.4699347,
889120000,-14.91620167,39.34925611,-23.44915447,
891100000,-18.31259035,39.37207491,-25.74452122,
893080000,-17.73150634,39.3713197,-24.97405555,
895060000,-17.94596335,39.36693346,-23.64409114,
897040000,-16.07158021,39.34901804,-21.75088654,
899020000,-15.14869591,39.35556296,-23.62419371,
901000000,-15.8397753,39.34637766,-25.21581731,
902980000,-16.41024463,39.35241987,-25.3451259,
904960000,-14.81219417,39.29330716,-20.76140026,
906940000,-14.50276283,39.31581737,-22.8525353,
908920000,-16.26534224,39.28351524,-21.70747057,
910900000,-14.510184,39.31990271,-20.87966475,
912880000,-15.93514448,39.29848848,-22.60685142,
914860000,-17.61473504,39.3106217,-23.40971652,
916840000,-17.912917,39.332243,-25.61182811,
918820000,-15.91864008,39.27429344,-22.43659871,
920800000,-14.36227064,39.25834695,-21.10609625,
922780000,-16.62672402,39.30595394,-24.62790436,
924760000,-15.43639239,39.26375851,-22.16569025,
926740000,-14.3655782,39.27887071,-20.87776286,
928720000,-14.92556472,39.22973815,-20.62521396,
930700000,-15.88331204,39.24219501,-21.63498849,
932680000,-14.4362572,39.20433842,-19.01537712,
934660000,-14.75728035,39.20579008,-19.71492241,
936640000,-14.98279041,39.24274326,-20.55041537,
938620000,-14.16346966,39.22872273,-20.18581071,
940600000,-13.23287281,39.20445721,-19.06816609,
942580000,-13.6930913,39.23315876,-18.9116402,
944560000,-14.69309975,39.23489095,-21.43434058,
946540000,-13.9554687,39.19594224,-18.49387987,
948520000,-15.33270276,39.2580125,-19.86721222,
950500000,-14.21143912,39.25824262,-20.86851669,
952480000,-14.4056956,39.21691034,-18.83853519,
954460000,-14.44899164,39.17304092,-18.05880789,
956440000,-14.36372513,39.22252213,-19.0405659,
958420000,-13.29849238,39.1986146,-17.23819438,
960400000,-14.16706718,39.21736935,-17.41466636,
962380000,-13.95527055,39.22838865,-18.86824873,
964360000,-13.72672298,39.17652744,-17.15491128,
966340000,-14.19888378,39.210981,-17.81755989,
968320000,-14.34560103,39.23699122,-17.68457376,
970300000,-13.20414722,39.22942517,-16.58257947,
972280000,-14.02619264,39.2123577,-18.11144408,
974260000,-14.26597758,39.23105395,-16.87959641,
976240000,-13.84714279,39.23154049,-17.37155567,
978220000,-14.8080763,39.22247699,-17.1662373,
980200000,-14.13881266,39.22161797,-16.64444464,
982180000,-12.68539201,39.22840119,-15.74985922,
984160000,-14.34087861,39.26930969,-16.87588317,
986140000,-13.94995948,39.29034332,-17.49037358,
988120000,-12.20132997,39.29945922,-15.78985669,
990100000,-12.9430913,39.29030377,-15.38123134,
992080000,-14.42989233,39.29151654,-15.99623448,
994060000,-13.47614832,39.30374788,-16.42726139,
996040000,-12.12093245,39.32091006,-15.59142417,
998020000,-12.39382056,39.38777454,-16.68992447,
1000000000,-12.66185055,39.36675141,-17.14637633,
