Frequency,S11_Magnitude,S11_Phase,S11_Resistance,S11_Reactance,S11_Inductance,S12_Magnitude,S12_Phase,S12_Resistance,S12_Reactance,S12_Inductance,S21_Magnitude,S21_Phase,S21_Resistance,S21_Reactance,S21_Inductance,S22_Magnitude,S22_Phase,S22_Resistance,S22_Reactance,S22_Inductance,
180498000,-3.967606697,-31.70128387,92.58476339,-102.894222,-9.072745431e-08,-31.52914137,43.1642215,51.9374889,1.885704975,1.66272905e-09,29.07996186,156.9351842,-46.84951915,1.2921346,1.139345636e-09,-5.048080354,-30.62869736,98.09121414,-81.33165714,-7.171456339e-08,
180697000,-3.963460411,-31.88109293,91.96718032,-102.8415205,-9.058111836e-08,-31.30912503,41.41063287,52.04790824,1.874114542,1.650689238e-09,29.07623551,156.8200075,-46.85064329,1.298821657,1.143980735e-09,-5.055759621,-30.91044461,97.30642136,-81.21287995,-7.153096779e-08,
180896000,-3.958125754,-31.99281714,91.57047032,-102.8666433,-9.050357527e-08,-31.16867956,39.77997377,52.13704526,1.845638078,1.62381934e-09,29.07482355,156.8101923,-46.85035324,1.299544976,1.143358652e-09,-5.04779848,-31.20913564,96.48770885,-81.37189542,-7.159218216e-08,
181095000,-3.96832891,-32.06238444,91.39727367,-102.5889834,-9.016010278e-08,-31.23744849,40.94621286,52.08082063,1.87342192,1.646452741e-09,29.0729557,156.8243428,-46.84939286,1.299049124,1.141666471e-09,-5.041678701,-31.23033624,96.43080835,-81.48321846,-7.161134762e-08,
181294000,-3.958100919,-32.23714889,90.77125477,-102.664671,-9.012758215e-08,-31.06626145,39.84012294,52.16048454,1.870757928,1.642306814e-09,29.07652529,156.6621157,-46.8541103,1.307228692,1.147594008e-09,-5.038058131,-31.29217637,96.26184692,-81.55017886,-7.159152579e-08,
181493000,-3.979854044,-32.1139198,91.29065063,-102.2988204,-8.97079388e-08,-31.43169961,40.17230536,52.06016356,1.802528887,1.58067464e-09,29.07302254,156.6159826,-46.85386206,1.310190437,1.148932931e-09,-5.073324928,-31.13641374,96.67945177,-80.90816622,-7.095003439e-08,
181692000,-3.982234658,-32.33124619,90.59846526,-102.0707083,-8.940986822e-08,-31.25797495,38.2827134,52.16406491,1.769696488,1.550183518e-09,29.06709794,156.540679,-46.85338832,1.315057231,1.151937668e-09,-5.08875179,-31.41573163,95.91662989,-80.64396858,-7.064089905e-08,
181891000,-3.993301285,-32.18367852,91.13519174,-101.9542607,-8.921015644e-08,-31.38281735,40.75411372,52.05256478,1.83415822,1.60489165e-09,29.07076589,156.5697283,-46.85405815,1.312983509,1.148862866e-09,-5.050441321,-31.32044438,96.1827209,-81.32736594,-7.116158742e-08,
182090000,-3.928731449,-32.28550316,90.4484295,-103.2542912,-9.024894744e-08,-30.88845251,41.27424991,52.15477219,1.965976289,1.718352707e-09,29.07276582,156.5323125,-46.85556754,1.314700594,1.149108123e-09,-5.033471859,-31.51323322,95.65795469,-81.63482509,-7.135255062e-08,
182289000,-3.955125969,-32.45960646,90.03436183,-102.5397205,-8.952653965e-08,-30.90162686,39.47161902,52.21481926,1.893846946,1.653501324e-09,29.06714002,156.4092349,-46.85623785,1.322079672,1.154296282e-09,-5.089938993,-31.81521853,94.8439856,-80.62955529,-7.039696462e-08,
182488000,-3.966663015,-32.08995175,91.29811113,-102.6024082,-8.948358485e-08,-31.08190162,42.80219414,52.05301239,1.976465994,1.723753522e-09,29.06919307,156.4545821,-46.85598215,1.319363289,1.150668478e-09,-5.046920085,-31.57806375,95.48182906,-81.39346962,-7.098643761e-08,
182687000,-3.962406227,-32.46874801,90.04591443,-102.3772689,-8.918997195e-08,-31.06689443,39.81988766,52.1610153,1.869848489,1.628991827e-09,29.0756244,156.3635416,-46.86021597,1.323309638,1.152853077e-09,-5.06784226,-31.86832474,94.70069942,-81.01881836,-7.058272031e-08,
182886000,-4.006309774,-32.57512876,89.9469746,-101.3617667,-8.820919161e-08,-31.29527871,38.48786699,52.14813031,1.769543091,1.53992941e-09,29.06707429,156.2921685,-46.85875217,1.328343928,1.155979694e-09,-5.095524205,-31.83249072,94.7979328,-80.53128589,-7.008164771e-08,
183085000,-3.988270375,-32.27285359,90.81964514,-101.9898004,-8.865926142e-08,-31.32158281,42.63401757,52.00290634,1.91464507,1.664392097e-09,29.06665707,156.2986522,-46.85846431,1.328057404,1.154474154e-09,-5.060665407,-31.60071506,95.42039815,-81.14797414,-7.054155833e-08,
183284000,-3.961174416,-32.63037348,89.52065781,-102.2648583,-8.880184686e-08,-31.029304,40.61460804,52.14304416,1.908373855,1.65713937e-09,29.06316043,156.2491527,-46.85830876,1.331203174,1.155952322e-09,-5.06838901,-31.91697402,94.57057142,-81.00825534,-7.034364303e-08,
183483000,-4.034971898,-32.54482976,90.19515134,-100.7852829,-8.742213704e-08,-31.49220808,40.01894424,52.05077151,1.78399425,1.547454006e-09,29.05628977,156.15815,-46.8578733,1.337053938,1.159773621e-09,-5.116091872,-31.62818947,95.34074223,-80.16659136,-6.953728294e-08,
183682000,-3.971295615,-32.43366549,90.20837485,-102.2181999,-8.856900402e-08,-31.16920594,41.02110317,52.09472435,1.891569143,1.638987921e-09,29.05854775,156.1356691,-46.85916077,1.337928999,1.159275343e-09,-5.062113025,-31.97339779,94.41867706,-81.1175521,-7.028592561e-08,
183881000,-3.979626932,-32.43452191,90.25155478,-102.0407049,-8.831952504e-08,-31.19419543,42.0499708,52.05306521,1.923214568,1.66460431e-09,29.05410564,156.0116357,-46.86031782,1.345195504,1.164310145e-09,-5.078366576,-31.99853765,94.35437657,-80.83086703,-6.996172548e-08,
184080000,-4.00349849,-32.35013836,90.65163174,-101.6034821,-8.784602567e-08,-31.26421087,44.35130018,51.9551931,1.987398669,1.718298143e-09,29.04953209,156.017717,-46.85857274,1.345534621,1.163344666e-09,-5.076043346,-31.90728959,94.59737945,-80.87350325,-6.992295636e-08,
184279000,-4.013288074,-32.53379337,90.11599008,-101.2488127,-8.744484736e-08,-31.37477919,41.61325719,52.02558013,1.866626837,1.612136423e-09,29.04762881,155.9740727,-46.85886354,1.348142685,1.164340876e-09,-5.101832106,-32.00997254,94.32672457,-80.41969207,-6.945550777e-08,
184478000,-4.052896545,-32.46067169,90.5543325,-100.4754202,-8.668328896e-08,-31.60985246,42.48499205,51.94240462,1.844669099,1.591453753e-09,29.03579238,155.899004,-46.85634987,1.353879715,1.168034394e-09,-5.10486641,-32.05640549,94.20416389,-80.36612023,-6.933436666e-08,
184677000,-4.09096069,-32.35878069,91.06509667,-99.75463799,-8.596871149e-08,-32.05828136,41.91818388,51.862332,1.730053662,1.490963098e-09,29.03892152,155.9117196,-46.85717179,1.352743113,1.165796245e-09,-5.125866995,-31.70244102,95.1412835,-79.99696543,-6.894151671e-08,
184876000,-4.42921638,-33.17384556,89.96677713,-92.47824185,-7.961211471e-08,-34.59802384,34.12243942,51.55457226,1.07765832,9.277280371e-10,28.95701117,155.5824391,-46.83555748,1.382486299,1.190146521e-09,-5.305460954,-30.77162469,97.46381704,-76.77195865,-6.609098374e-08,
185075000,-4.159649527,-32.32830828,91.47601384,-98.34594768,-8.457243662e-08,-32.6227836,40.38863974,51.78891494,1.570070902,1.350179901e-09,29.02534851,155.9620329,-46.85126923,1.352031889,1.162677608e-09,-5.177822375,-31.56154212,95.49866135,-79.08355696,-6.800777526e-08,
185274000,-4.253282776,-32.17954975,92.32317262,-96.50757934,-8.290239482e-08,-33.37062254,44.37452156,51.53366625,1.546969083,1.328884659e-09,28.98205744,155.7915196,-46.83974222,1.367528227,1.174740531e-09,-5.153874886,-31.0869492,96.7738105,-79.46591629,-6.826318525e-08,
185473000,-4.062772891,-32.65977209,89.97530915,-100.1162409,-8.591004959e-08,-31.73870177,42.2807177,51.92046088,1.809618461,1.552839083e-09,29.03344063,155.713352,-46.8596477,1.364145355,1.170577261e-09,-5.1174045,-32.18561479,93.86520468,-80.14602068,-6.877354311e-08,
185672000,-4.060439383,-32.66867644,89.93539481,-100.1577479,-8.58535518e-08,-31.62493365,42.26567401,51.94633595,1.833893454,1.571982896e-09,29.03229542,155.6578357,-46.86048444,1.36727907,1.172008826e-09,-5.124506801,-32.29638973,93.57604698,-80.02076918,-6.859246933e-08,
185871000,-4.014949,-32.9537777,88.79965215,-100.8689449,-8.637060749e-08,-31.04891939,41.26774107,52.11541749,1.928226446,1.651073972e-09,29.03217533,155.6238994,-46.86120165,1.369108846,1.172320806e-09,-5.080422347,-32.68821425,92.53746362,-80.75943206,-6.915152344e-08,
186070000,-4.040811727,-32.81569415,89.3717009,-100.4481041,-8.59182689e-08,-31.48914819,42.35479888,51.97405314,1.86701021,1.596946868e-09,29.04337705,155.5846338,-46.86602335,1.369548518,1.171443094e-09,-5.077799212,-32.51046145,93.00122022,-80.81775172,-6.912745029e-08,
186269000,-4.031571118,-32.72577085,89.60520178,-100.7119385,-8.605190791e-08,-31.34274316,42.20976985,52.01267554,1.89492166,1.619089322e-09,29.0328134,155.5365031,-46.86338688,1.373679046,1.173720858e-09,-5.125899196,-32.68093773,92.57690224,-79.98097836,-6.833862886e-08,
186468000,-4.036487689,-33.03194872,88.67379505,-100.3613573,-8.566084317e-08,-31.33002925,41.99879947,52.0228864,1.890356055,1.613464564e-09,29.03442615,155.3881436,-46.86729745,1.381350782,1.179016266e-09,-5.145446244,-32.70050141,92.53329258,-79.64745206,-6.798102462e-08,
186667000,-4.056120493,-33.15490264,88.39924553,-99.86017174,-8.514220484e-08,-31.30542796,40.14400001,52.0914213,1.828990512,1.559423363e-09,29.02877413,155.4140007,-46.86472542,1.380814512,1.177302122e-09,-5.140009124,-32.88347399,92.06145602,-79.72894794,-6.797803668e-08,
186866000,-4.04141736,-33.04358342,88.66434362,-100.2508588,-8.538428465e-08,-31.2311984,41.66030864,52.05782202,1.900716876,1.618852473e-09,29.02809279,155.402716,-46.86474067,1.381517965,1.176647507e-09,-5.099273328,-33.12461735,91.42002635,-80.39712817,-6.847473783e-08,
187065000,-3.997198557,-33.16915351,88.02892415,-101.050495,-8.597378332e-08,-30.95570259,42.54822804,52.09234856,1.997328059,1.699327151e-09,29.03109787,155.2707905,-46.86878612,1.388101384,1.180996962e-09,-5.127213943,-33.21901374,91.19776853,-79.91657175,-6.79930368e-08,
187264000,-4.05845243,-32.77747573,89.58381522,-100.1139805,-8.50864815e-08,-31.52554033,43.75727889,51.91790563,1.906487302,1.620316121e-09,29.02768906,155.3194988,-46.86648247,1.386015807,1.177969427e-09,-5.116329854,-32.91424806,91.9709593,-80.12768851,-6.810020989e-08,
187463000,-4.049266342,-33.46083507,87.42493323,-99.74595849,-8.46837101e-08,-31.11988785,40.38698028,52.12851388,1.87925636,1.595477182e-09,29.02210672,155.2275634,-46.86660824,1.391753761,1.181590451e-09,-5.126928317,-33.28974215,91.01781839,-79.91412837,-6.784660734e-08,
187662000,-4.069851388,-33.2823982,88.08130877,-99.47868928,-8.436724073e-08,-31.44163773,40.7314592,52.03940424,1.820465144,1.543924857e-09,29.02764736,155.177096,-46.86970568,1.393610312,1.181912001e-09,-5.165475632,-33.36193424,90.86047845,-79.26460446,-6.722380457e-08,
187861000,-4.053283441,-33.491041,87.35528024,-99.64005929,-8.441458294e-08,-31.2286857,41.35639139,52.06889026,1.890307804,1.601459755e-09,29.01962714,155.0945152,-46.868774,1.399218192,1.185410978e-09,-5.130115184,-33.35222585,90.86161328,-79.85415205,-6.765205671e-08,
188060000,-3.998960918,-33.12066579,88.18966416,-101.0562418,-8.552377117e-08,-30.97432138,44.25455068,52.02511393,2.054161365,1.738434198e-09,29.0237557,155.1108033,-46.86985211,1.397727401,1.182894953e-09,-5.089923223,-33.34982901,90.83638164,-80.52865634,-6.815130127e-08,
188259000,-3.995558385,-33.15992402,88.04821662,-101.0920974,-8.546368039e-08,-30.86445723,45.7012656,51.99552129,2.132382426,1.802724989e-09,29.0122075,155.0181392,-46.86791747,1.404410647,1.187294613e-09,-5.096944589,-33.51812973,90.41416549,-80.38842713,-6.796071128e-08,
188458000,-4.073510284,-33.6909709,86.86267602,-99.0700617,-8.366580369e-08,-31.06552589,38.91208628,52.19199249,1.835460848,1.550067743e-09,29.00927432,154.9882663,-46.86757304,1.406447763,1.187761272e-09,-5.175656431,-33.54340238,90.41241504,-79.07886497,-6.67830087e-08,
188657000,-4.03876763,-33.29380937,87.8775261,-100.0976572,-8.444445174e-08,-31.01814168,42.4778993,52.07986668,1.979871047,1.670260122e-09,29.00418546,154.9530479,-46.86659454,1.409098444,1.188744561e-09,-5.138800267,-33.77528468,89.80468164,-79.65829321,-6.720138199e-08,
188856000,-4.025501976,-33.48080751,87.23084899,-100.2067272,-8.444738833e-08,-30.85470166,42.70043377,52.11126106,2.02730398,1.708473385e-09,29.00659518,154.937062,-46.86781053,1.409584182,1.187901313e-09,-5.125468043,-33.83941172,89.63201526,-79.86888288,-6.730804163e-08,
189055000,-4.035621642,-33.63912219,86.80728312,-99.86752281,-8.407294126e-08,-30.87855481,41.16989377,52.16097393,1.964367549,1.653692341e-09,29.00314336,154.857812,-46.86842761,1.414333996,1.190649529e-09,-5.184661152,-33.94665285,89.41954202,-78.88561796,-6.640943661e-08,
189254000,-4.027010822,-33.49227903,87.20442391,-100.1664976,-8.42359645e-08,-30.92892864,42.68422841,52.09385832,2.008737864,1.689267125e-09,29.00718881,154.8340672,-46.87039892,1.41498144,1.189942039e-09,-5.135680333,-33.92578193,89.4266599,-79.68812926,-6.701448676e-08,
189453000,-4.038094241,-33.74761288,86.49389733,-99.72454296,-8.377620814e-08,-30.89385902,41.23863041,52.15470013,1.963356269,1.649368736e-09,29.00251072,154.7655254,-46.8703445,1.419347696,1.19236012e-09,-5.17887994,-33.94953904,89.40753599,-78.97919667,-6.63485379e-08,
189652000,-4.125995346,-33.78239491,86.87110885,-97.96150353,-8.220876932e-08,-31.43724501,39.18290989,52.09091587,1.76530648,1.481435747e-09,29.00261308,154.7613724,-46.87047691,1.419553224,1.191281466e-09,-5.194693789,-33.77056121,89.86162158,-78.74319527,-6.608086792e-08,
189851000,-4.069296901,-33.71263681,86.77439985,-99.1354446,-8.31067313e-08,-31.16285337,40.70730876,52.10703322,1.88145404,1.577251163e-09,29.00176213,154.7092064,-46.87139078,1.42246188,1.192471146e-09,-5.21669366,-33.96815422,89.39217115,-78.36455328,-6.569418132e-08,
190050000,-4.082383471,-33.90230075,86.28000795,-98.71863117,-8.267065575e-08,-31.12360307,40.52965293,52.1227162,1.883734744,1.577509582e-09,29.00449499,154.617192,-46.87449519,1.426939128,1.194971932e-09,-5.150849336,-34.13509216,88.92366709,-79.40836777,-6.649952251e-08,
190249000,-4.054427276,-33.88663636,86.17006215,-99.28142893,-8.305499724e-08,-30.88678798,41.81385313,52.13577332,1.986640882,1.661946799e-09,28.99924054,154.645534,-46.87198897,1.426239775,1.193136943e-09,-5.167629981,-34.19255784,88.79950851,-79.12730495,-6.61948379e-08,
190448000,-4.052951226,-33.71866108,86.66522636,-99.45444559,-8.311280049e-08,-31.03012321,43.57628728,52.03713877,2.016511509,1.685172722e-09,29.00185512,154.531341,-46.87557686,1.431913102,1.196631355e-09,-5.148646196,-34.02624271,89.19022711,-79.46094886,-6.640449253e-08,
190647000,-4.08246834,-33.76700659,86.68389254,-98.82976857,-8.250455655e-08,-31.28416486,41.95960139,52.03497653,1.89937591,1.585627179e-09,28.9977693,154.4874261,-46.87517329,1.434881051,1.197859982e-09,-5.181042604,-34.06648238,89.12174502,-78.92847538,-6.589066184e-08,
190846000,-4.109126985,-34.20255591,85.54205135,-97.9474746,-8.168274287e-08,-31.18997187,40.22160465,52.11692585,1.857385344,1.54895601e-09,28.99612749,154.4157286,-46.87628303,1.438948956,1.20000335e-09,-5.201248408,-34.28839257,88.59843306,-78.5717051,-6.55244294e-08,
191045000,-4.101426583,-34.2428861,85.38157466,-98.0621867,-8.169322277e-08,-31.3014122,39.89420505,52.10068465,1.820684935,1.516768339e-09,29.0031498,154.3982197,-46.87915748,1.438788977,1.198620104e-09,-5.20730938,-34.35736705,88.43688445,-78.4647195,-6.536704947e-08,
191244000,-4.075624657,-33.9888155,85.98554556,-98.7780321,-8.220394929e-08,-31.04589504,41.81057619,52.0970127,1.948949114,1.621932638e-09,28.99271661,154.3582657,-46.87644124,1.442535089,1.20049042e-09,-5.183780465,-34.61589766,87.78673026,-78.79860324,-6.557689242e-08,
191443000,-4.093636673,-34.29798855,85.17710785,-98.16558698,-8.1609348e-08,-30.99398385,39.73821299,52.18213505,1.883171664,1.565563008e-09,28.99151751,154.2857008,-46.87773596,1.446580127,1.202605359e-09,-5.185125125,-34.60484297,87.81497057,-78.7791115,-6.549252262e-08,
191642000,-4.082050142,-34.2000448,85.39852981,-98.47293848,-8.177985473e-08,-30.894074,40.75785967,52.17175385,1.94508178,1.61535248e-09,28.99398202,154.3235867,-46.87770408,1.444181717,1.199364747e-09,-5.192673489,-34.7471022,87.4812069,-78.63406989,-6.530406132e-08,
191841000,-4.009159236,-34.18082101,85.02920175,-99.90862099,-8.288609259e-08,-30.46421078,43.97837571,52.1584784,2.173383121,1.803079983e-09,28.99100433,154.2285167,-46.87891112,1.449699605,1.202698371e-09,-5.133915675,-34.84758107,87.16252192,-79.54865899,-6.599508079e-08,
192040000,-4.06299538,-34.50093009,84.41027674,-98.57746404,-8.169699374e-08,-30.74919591,41.16603209,52.19366169,1.994986822,1.653363956e-09,28.98075335,154.1480372,-46.87722981,1.455584854,1.206329538e-09,-5.22098908,-34.8270718,87.32277849,-78.17321732,-6.478678376e-08,
192239000,-4.054361335,-34.26241507,85.05658976,-98.95511055,-8.192507757e-08,-30.82808782,43.25248762,52.09722654,2.054120302,1.700609137e-09,28.98414148,154.152348,-46.87831529,1.454823494,1.204450452e-09,-5.194635577,-35.07797027,86.69323539,-78.54009524,-6.50234572e-08,
192438000,-4.084183301,-34.57673877,84.3140245,-98.10584178,-8.113797517e-08,-30.97844401,40.87605787,52.14652364,1.929922214,1.596133093e-09,28.98450689,154.0320991,-46.88131234,1.461154738,1.208441156e-09,-5.246991032,-34.95767442,87.0421691,-77.74402916,-6.429783378e-08,
192637000,-4.079504317,-34.63232858,84.12653543,-98.14602107,-8.108735289e-08,-30.83738356,41.86482487,52.14613609,2.000375285,1.652691927e-09,28.97615698,154.005376,-46.87902576,1.46389265,1.209454837e-09,-5.213103433,-34.97598718,86.95914999,-78.27034037,-6.466624567e-08,
192836000,-4.082297134,-34.8006281,83.65963704,-97.94405967,-8.083698709e-08,-30.79151766,40.5250762,52.20599399,1.960213768,1.617839567e-09,28.9746143,153.963316,-46.87949338,1.46637178,1.210252843e-09,-5.248260775,-35.13121916,86.63478531,-77.69402702,-6.412385887e-08,
193035000,-4.118418217,-34.41314569,84.98051025,-97.59309468,-8.046428591e-08,-31.06144917,41.7146404,52.0966408,1.941798205,1.600988333e-09,28.97559147,153.9768871,-46.87951035,1.465496006,1.208283127e-09,-5.219185491,-35.1018996,86.66829249,-78.15151168,-6.443494389e-08,
193234000,-4.060391607,-34.82851161,83.44995187,-98.33259801,-8.099050395e-08,-30.60177885,41.41929334,52.22195614,2.040537545,1.680665084e-09,28.97877143,153.898241,-46.88251297,1.469169566,1.210064475e-09,-5.204232477,-35.54648738,85.60202459,-78.29041664,-6.44829937e-08,
193433000,-4.096407691,-34.7346765,83.93043497,-97.73582491,-8.041616297e-08,-30.90847642,40.69169151,52.17047849,1.939203407,1.595559227e-09,28.97647715,153.8746705,-46.88227647,1.470785072,1.210148808e-09,-5.246060744,-35.15339164,86.58006726,-77.72410418,-6.395069806e-08,
193632000,-4.090376067,-34.5202127,84.51296548,-98.03704785,-8.058110628e-08,-30.98449607,43.33469224,52.05675387,2.018908341,1.659432543e-09,28.96888009,153.8180875,-46.88097894,1.474997953,1.212367869e-09,-5.197503085,-35.03312274,86.80363523,-78.50404652,-6.452604454e-08,
193831000,-4.089094665,-34.77848511,83.76269046,-97.8354134,-8.033281391e-08,-30.83134708,42.29559037,52.13187466,2.017953563,1.656944888e-09,28.97772849,153.7377675,-46.88601773,1.477850916,1.213465743e-09,-5.207943678,-35.7457222,85.14319092,-78.18699063,-6.419946265e-08,
194030000,-4.079584975,-35.16469065,82.61023599,-97.66729701,-8.011252434e-08,-30.53864435,40.72789463,52.26397895,2.028817067,1.664156392e-09,28.97387938,153.6511839,-46.8867691,1.483057924,1.216492293e-09,-5.241096158,-35.95520499,84.71116973,-77.63227984,-6.367861197e-08,
194229000,-4.086974385,-34.96139752,83.22902822,-97.71282993,-8.006775449e-08,-30.90771818,41.02210556,52.15896279,1.951916124,1.59943726e-09,28.97845063,153.6243776,-46.88901838,1.483746828,1.215810419e-09,-5.248563816,-35.69326764,85.32556607,-77.57801108,-6.356890031e-08,
