Frequency (MHz)		Gain (dB)
37.0788395405		76.7185473439
37.1154606342		76.7218401087
37.152081728		76.7269109679
37.1887028217		76.726651106
37.2253239155		76.7304411634
37.2619450092		76.735193553
37.298566103		76.7377472153
37.3351871967		76.7407421736
37.3718082905		76.7418138124
37.4084293842		76.7471541961
37.445050478		76.7515766146
37.4816715717		76.7537839142
37.5182926655		76.7557048186
37.5549137592		76.7624402741
37.591534853		76.7641647485
37.6281559467		76.7661529565
37.6647770405		76.8746395828
37.7013981342		76.8531940106
37.738019228		76.779433882
37.7746403217		76.7794697161
37.8112614155		76.7840005937
37.8478825092		76.8729561114
37.884503603		76.8850726552
37.9211246967		76.790802992
37.9577457905		76.7948128972
37.9943668842		76.8009395179
38.030987978		76.8009878747
38.0676090717		76.8066277631
38.1042301655		76.9075233814
38.1408512592		76.9112270053
38.177472353		76.9151076185
38.2140934467		76.919673503
38.2507145405		76.9208867935
38.2873356342		76.8365365871
38.323956728		76.8252783348
38.3605778217		76.8263545697
38.3971989155		76.8282290875
38.4338200092		76.8319800624
38.470441103		76.8362980883
38.5070621967		76.8352989451
38.5436832905		76.8414969963
38.5803043842		76.8442321913
38.616925478		76.8476345091
38.6535465717		76.8510066408
38.6901676655		76.8543858058
38.7267887592		76.8571741342
38.763409853		76.8558696644
38.8000309467		76.8592609533
38.8366520405		76.8658840197
38.8732731342		76.8691862395
38.909894228		76.8735207691
38.9465153217		76.8742570986
38.9831364155		76.8777938707
39.0197575092		76.8803389288
39.056378603		76.8831633721
39.0929996967		76.8837859312
39.1296207905		76.8875749555
39.1662418842		76.8912295958
39.202862978		76.8917457644
39.2394840717		76.8959335988
39.2761051655		76.8982402266
39.3127262592		76.9554015906
39.349347353		76.9360635226
39.3859684467		76.993583506
39.4225895405		77.0093428421
39.4592106342		77.0072074889
39.495831728		77.0109747429
39.5324528217		77.0127945464
39.5690739155		77.0156507949
39.6056950092		77.0198703401
39.642316103		77.0241905706
39.6789371967		77.1248575907
39.7155582905		77.1279013947
39.7521793842		77.1280925697
39.788800478		77.1324285103
39.8254215717		77.1366853247
39.8620426655		77.2372295194
39.8986637592		77.2396719259
39.935284853		77.2415057855
39.9719059467		77.2439698937
40.0085270405		77.243198001
40.0451481342		77.2498149016
40.081769228		77.2482230051
40.1183903217		77.2510778065
40.1550114155		77.2888547735
40.1916325092		77.3548226228
40.228253603		77.3561561956
40.2648746967		77.3598662661
40.3014957905		77.3628259244
40.3381168842		77.3439787977
40.374737978		77.2648072863
40.4113590717		77.2693224637
40.4479801655		77.2690729445
40.4846012592		77.3538332741
40.521222353		77.3706383508
40.5578434467		77.3769190925
40.5944645405		77.3774960144
40.6310856342		77.3796224591
40.667706728		77.3810721584
40.7043278217		77.3847980035
40.7409489155		77.2883938051
40.7775700092		77.2836839281
40.814191103		77.2880555495
40.8508121967		77.2903306649
40.8874332905		77.2957563802
40.9240543842		77.2961290617
40.960675478		77.1975683161
40.9972965717		77.2167700613
41.0339176655		77.3018236524
41.0705387592		77.3026681979
41.107159853		77.3075950909
41.1437809467		77.3057772837
41.1804020405		77.4091724902
41.2170231342		77.3069629977
41.253644228		77.3133002604
41.2902653217		77.311543474
41.3268864155		77.3158369484
41.3635075092		77.3148684851
41.400128603		77.3202377415
41.4367496967		77.4181986979
41.4733707905		77.4194312023
41.5099918842		77.4253217635
41.546612978		77.4244950603
41.5832340717		77.4263277909
41.6198551655		77.4314239191
41.6564762592		77.4339310859
41.693097353		77.4337482145
41.7297184467		77.4392129772
41.7663395405		77.43532112
41.8029606342		77.5195317797
41.839581728		77.542121792
41.8762028217		77.5280498066
41.9128239155		77.4458728037
41.9494450092		77.4959459759
41.986066103		77.5495315092
42.0226871967		77.5490697236
42.0593082905		77.553096815
42.0959293842		77.5367792922
42.132550478		77.4564039792
42.1691715717		77.4566204401
42.2057926655		77.4597344398
42.2424137592		77.5428890389
42.279034853		77.5579121539
42.3156559467		77.5629157734
42.3522770405		77.5326874037
42.3888981342		77.4636651842
42.425519228		77.4672721734
42.4621403217		77.4698289859
42.4987614155		77.472015343
42.5353825092		77.4733189216
42.572003603		77.4726724579
42.6086246967		77.4759061071
42.6452457905		77.4758992296
42.6818668842		77.4807433692
42.718487978		77.4813693998
42.7551090717		77.4684070094
42.7917301655		77.3847975246
42.8283512592		77.3381117642
42.864972353		77.2868889373
42.9015934467		77.2862353529
42.9382145405		77.2878464964
42.9748356342		77.2891389121
43.011456728		77.2919473442
43.0480778217		77.2916778208
43.0846989155		77.2974273738
43.1213200092		77.2950497697
43.157941103		77.2953168016
43.1945621967		77.3963287652
43.2311832905		77.4002967245
43.2678043842		77.4006591748
43.304425478		77.4026268206
43.3410465717		77.4043116237
43.3776676655		77.5002153408
43.4142887592		77.4917452547
43.450909853		77.4089248564
43.4875309467		77.4128990589
43.5241520405		77.4128840568
43.5607731342		77.4113894904
43.597394228		77.4129199709
43.6340153217		77.4148457184
43.6706364155		77.4139813511
43.7072575092		77.4161778342
43.743878603		77.4152042304
43.7804996967		77.4153232735
43.8171207905		77.4144171919
43.8537418842		77.4184976114
43.890362978		77.4198154449
43.9269840717		77.4676675562
43.9636051655		77.5235382413
44.0002262592		77.5218899034
44.036847353		77.5211067918
44.0734684467		77.5272422236
44.1100895405		77.5261314965
44.1467106342		77.5259298041
44.183331728		77.5283571967
44.2199528217		77.5300039879
44.2565739155		77.5313726682
44.2931950092		77.5312898262
44.329816103		77.5354820026
44.3664371967		77.5331092708
44.4030582905		77.5344733541
44.4396793842		77.5374660495
44.476300478		77.5374271731
44.5129215717		77.5368145971
44.5495426655		77.5380663299
44.5861637592		77.5400293184
44.622784853		77.5415045908
44.6594059467		77.542385179
44.6960270405		77.5384577332
44.7326481342		77.5482863806
44.769269228		77.5451725309
44.8058903217		77.5437756931
44.8425114155		77.548028444
44.8791325092		77.5467471016
44.915753603		77.5481123201
44.9523746967		77.5493562933
44.9889957905		77.553311734
45.0256168842		77.5527446393
45.062237978		77.5499405085
45.0988590717		77.5508914933
45.1354801655		77.5517075517
45.1721012592		77.5574935163
45.208722353		77.5554695305
45.2453434467		77.5551845575
45.2819645405		77.5561969597
45.3185856342		77.559073073
45.355206728		77.5581022828
45.3918278217		77.5583978614
45.4284489155		77.5585733096
45.4650700092		77.5635625163
45.501691103		77.5593564416
45.5383121967		77.563659573
45.5749332905		77.5627612666
45.6115543842		77.5645846478
45.648175478		77.5929564931
45.6847965717		77.6201470575
45.7214176655		77.6249666846
45.7580387592		77.6674494666
45.794659853		77.669397892
45.8312809467		77.6659825213
45.8679020405		77.6692803201
45.9045231342		77.6712346527
45.941144228		77.7317365628
45.9777653217		77.7727895909
46.0143864155		77.7722259213
46.0510075092		77.7711553306
46.087628603		77.7736082837
46.1242496967		77.7778844085
46.1608707905		77.7163384732
46.1974918842		77.6753678872
46.234112978		77.6796194121
46.2707340717		77.6822317749
46.3073551655		77.6792146842
46.3439762592		77.6792513978
46.380597353		77.6801382503
46.4172184467		77.6796467209
46.4538395405		77.6819261779
46.4904606342		77.5831477693
46.527081728		77.5800861295
46.5637028217		77.6277306267
46.6003239155		77.684921712
46.6369450092		77.6846127268
46.673566103		77.6848787863
46.7101871967		77.684202203
46.7468082905		77.6830786541
46.7834293842		77.6874759227
46.820050478		77.6837826953
46.8566715717		77.6854761311
46.8932926655		77.6854510943
46.9299137592		77.6886908135
46.966534853		77.6891831072
47.0031559467		77.6918696363
47.0397770405		77.6934264909
47.0763981342		77.6969260367
47.113019228		77.6920584704
47.1496403217		77.6952727468
47.1862614155		77.695606845
47.2228825092		77.6992240764
47.259503603		77.6940422942
47.2961246967		77.6974869508
47.3327457905		77.6989834076
47.3693668842		77.6975489234
47.405987978		77.7012571953
47.4426090717		77.6997231988
47.4792301655		77.698614802
47.5158512592		77.6985176311
47.552472353		77.6994121453
47.5890934467		77.7011240001
47.6257145405		77.7049333732
47.6623356342		77.7034959556
47.698956728		77.7024691283
47.7355778217		77.7058679513
47.7721989155		77.7017828087
47.8088200092		77.70550705
47.845441103		77.7071017314
47.8820621967		77.7082079645
47.9186832905		77.7087852112
47.9553043842		77.7092129824
47.991925478		77.7089003845
48.0285465717		77.7104275873
48.0651676655		77.7061042342
48.1017887592		77.7078539294
48.138409853		77.7092143163
48.1750309467		77.7118587135
48.2116520405		77.7048857488
48.2482731342		77.7092698968
48.284894228		77.7116605173
48.3215153217		77.7111414315
48.3581364155		77.7125287807
48.3947575092		77.7882074569
48.431378603		77.8097989447
48.4679996967		77.8128006716
48.5046207905		77.8134954752
48.5412418842		77.7730099654
48.577862978		77.7124790179
48.6144840717		77.7130494776
48.6511051655		77.7156431468
48.6877262592		77.7157949884
48.724347353		77.7172749432
48.7609684467		77.7125940933
48.7975895405		77.7735995696
48.8342106342		77.8182770082
48.870831728		77.8146365066
48.9074528217		77.8162971065
48.9440739155		77.7960719951
48.9806950092		77.7182104194
49.017316103		77.7767493424
49.0539371967		77.8212351923
49.0905582905		77.7301136307
49.1271793842		77.8218377601
49.163800478		77.7997194465
49.2004215717		77.7210036665
49.2370426655		77.717489304
49.2736637592		77.7192592621
49.310284853		77.7169917755
49.3469059467		77.7199219788
49.3835270405		77.7270076987
49.4201481342		77.7256723653
49.456769228		77.7201171371
49.4933903217		77.7228400115
49.5300114155		77.7208214083
49.5666325092		77.7237627676
49.603253603		77.7231294465
49.6398746967		77.7239714908
49.6764957905		77.7266525357
49.7131168842		77.7243596625
49.749737978		77.7252191888
49.7863590717		77.726144983
49.8229801655		77.7246467809
49.8596012592		77.7638530502
49.896222353		77.7735859146
49.9328434467		77.7286431993
49.9694645405		77.8149816298
50.0060856342		77.7311048152
50.042706728		77.8264094962
50.0793278217		77.8269657346
50.1159489155		77.8268271245
50.1525700092		77.8250380819
50.189191103		77.825528935
50.2258121967		77.8323853289
50.2624332905		77.8273549706
50.2990543842		77.8680068438
50.335675478		77.9273404496
50.3722965717		77.9260486032
50.4089176655		77.9293379142
50.4455387592		77.9290395925
50.482159853		77.9306349773
50.5187809467		77.9284265079
50.5554020405		77.9309208013
50.5920231342		77.9273851724
50.628644228		77.9325035539
50.6652653217		77.9275671585
50.7018864155		77.9285292111
50.7385075092		77.9277044179
50.775128603		77.9843611349
50.8117496967		78.0304961638
50.8483707905		78.0315929448
50.8849918842		78.027693516
50.921612978		77.9308455862
50.9582340717		77.932442077
50.9948551655		77.9305960401
51.0314762592		77.9306332074
51.068097353		77.9332602225
51.1047184467		77.9310035363
51.1413395405		77.9516185143
51.1779606342		78.0344877529
51.214581728		78.0344227669
51.2512028217		78.0352741387
51.2878239155		78.0349329028
51.3244450092		78.0351181106
51.361066103		78.0351998824
51.3976871967		78.0306943924
51.4343082905		78.0327871874
51.4709293842		78.0346349624
51.507550478		78.0326624708
51.5441715717		78.0307651861
51.5807926655		78.0335774186
51.6174137592		78.0338192793
51.654034853		78.0326717583
51.6906559467		78.0318641109
51.7272770405		78.033938215
51.7638981342		78.0304240382
51.800519228		78.0304359855
51.8371403217		78.0320976629
51.8737614155		78.0328031084
51.9103825092		78.0313124713
51.947003603		78.0331073656
51.9836246967		78.0318198761
52.0202457905		78.0322007226
52.0568668842		78.0361054576
52.093487978		78.0338533244
52.1301090717		78.0352913766
52.1667301655		78.0346897779
52.2033512592		78.0326903333
52.239972353		78.0378135593
52.2765934467		78.0364346707
52.3132145405		78.0333315646
52.3498356342		78.1042889583
52.386456728		78.1374069094
52.4230778217		78.1372933691
52.4596989155		78.1340374325
52.4963200092		78.1353591942
52.532941103		78.1342235644
52.5695621967		78.1366120651
52.6061832905		78.1370503741
52.6428043842		78.1376688801
52.679425478		78.1350307806
52.7160465717		78.1337902759
52.7526676655		78.1361891788
52.7892887592		78.1391299715
52.825909853		78.139269518
52.8625309467		78.1388892874
52.8991520405		78.138106199
52.9357731342		78.1377594397
52.972394228		78.1340794344
53.0090153217		78.1369898442
53.0456364155		78.1334617436
53.0822575092		78.1354714591
53.118878603		78.1382069086
53.1554996967		78.1351390759
53.1921207905		78.1363407509
53.2287418842		78.134337185
53.265362978		78.1325494167
53.3019840717		78.1350957581
53.3386051655		78.1337500397
53.3752262592		78.1371095778
53.411847353		78.1336536484
53.4484684467		78.1343986361
53.4850895405		78.1325622428
53.5217106342		78.130947627
53.558331728		78.0486011407
53.5949528217		78.1363005384
53.6315739155		78.1333330654
53.6681950092		78.1341024248
53.704816103		78.134587847
53.7414371967		78.1323742704
53.7780582905		78.1361281949
53.8146793842		78.1361905045
53.851300478		78.1380925059
53.8879215717		78.1393379648
53.9245426655		78.1368471315
53.9611637592		78.1335422208
53.997784853		78.1386565398
54.0344059467		78.138343393
54.0710270405		78.1373998408
54.1076481342		78.1339030235
54.144269228		78.1346762606
54.1808903217		78.1384723645
54.2175114155		78.1360663263
54.2541325092		78.1379083066
54.290753603		78.1381671551
54.3273746967		78.1343447006
54.3639957905		78.1355938865
54.4006168842		78.138303199
54.437237978		78.1340984457
54.4738590717		78.1371405048
54.5104801655		78.1375672744
54.5471012592		78.1376998031
54.583722353		78.1377589979
54.6203434467		78.1333980682
54.6569645405		78.1344039412
54.6935856342		78.1375390011
54.730206728		78.1352005157
54.7668278217		78.1351023884
54.8034489155		78.1341634372
54.8400700092		78.1330248412
54.876691103		78.2210856311
54.9133121967		78.1612084212
54.9499332905		78.2345460822
54.9865543842		78.2367232247
55.023175478		78.2354840756
55.0597965717		78.2358173195
55.0964176655		78.2367687359
55.1330387592		78.2352241806
55.169659853		78.2360846916
55.2062809467		78.236819107
55.2429020405		78.2375489804
55.2795231342		78.2364952195
55.316144228		78.2362269888
55.3527653217		78.2351574364
55.3893864155		78.2372591664
55.4260075092		78.233640607
55.462628603		78.2343882566
55.4992496967		78.137631132
55.5358707905		78.2350986476
55.5724918842		78.2343060259
55.609112978		78.2358279263
55.6457340717		78.2378347993
55.6823551655		78.2354641862
55.7189762592		78.2337922696
55.755597353		78.2322886749
55.7922184467		78.2313097319
55.8288395405		78.235674125
55.8654606342		78.236830595
55.902081728		78.2366922944
55.9387028217		78.2366136423
55.9753239155		78.2362716214
56.0119450092		78.2353912577
56.048566103		78.2371169031
56.0851871967		78.2391757326
56.1218082905		78.2352476072
56.1584293842		78.2359512286
56.195050478		78.2185242401
56.2316715717		78.1366991119
56.2682926655		78.1338733999
56.3049137592		78.1352314562
56.341534853		78.2106664666
56.3781559467		78.1412838744
56.4147770405		78.1329010147
56.4513981342		78.1348424731
56.488019228		78.1339989672
56.5246403217		78.1301392089
56.5612614155		78.134046275
56.5978825092		78.1324207114
56.634503603		78.1352429484
56.6711246967		78.1328187566
56.7077457905		78.1342629119
56.7443668842		78.132238483
56.780987978		78.131667864
56.8176090717		78.1340378746
56.8542301655		78.1302892223
56.8908512592		78.1296134572
56.927472353		78.1292213148
56.9640934467		78.1330403192
57.0007145405		78.1334754514
57.0373356342		78.1321380772
57.073956728		78.1334829685
57.1105778217		78.1305529501
57.1471989155		78.1292983298
57.1838200092		78.1322928869
57.220441103		78.1286206398
57.2570621967		78.1295399886
57.2936832905		78.1282540854
57.3303043842		78.1295851321
57.366925478		78.1721406314
