Frequency,S11_Magnitude,S11_Magnitude (linear),S11_Phase,S11_Real,S11_Imaginary,S11_Quality Factor,S11_Group delay
350533333,-2.765194388,0.727344703391623,-171.3522347,-0.7190757947,-0.1093632439,-0.1520886181,0.0000001318123638
350622222,-2.898466028,0.716269895926507,-175.9305218,-0.714463985,-0.05083087531,-0.07114546902,0.0000001616533808
350711111,-3.174687753,0.693850031512371,178.3762759,-0.6935714285,0.01966061478,-0.02834692142,0.000000197332259
350800000,-3.705912058,0.652686150052726,171.5003831,-0.6455176012,0.09646883942,-0.1494441658,0.0000002301002153
350888888,-4.675872095,0.583722448154774,163.359112,-0.5592752498,0.1671618719,-0.2988901653,0.0000001912974843
350977777,-6.598320172,0.467825608769761,154.7619797,-0.4231689948,0.1994713063,-0.4713750506,-6.610294338E-08
351066666,-10.42006939,0.301298195392255,156.1381861,-0.2755443611,0.1218848129,-0.442341888,-0.000000238480664
351155555,-11.07453958,0.27942999372604,-174.3126698,-0.2780545019,-0.02769143142,-0.09958994093,-0.000000257998409
351244444,-9.077429651,0.351664490519745,-173.9466093,-0.3497036302,-0.03708483373,-0.1060464648,-0.0000001414654042
351333333,-9.336539955,0.341328853712417,-178.9158255,-0.3412677478,-0.006458380605,-0.01892467321,4.018148535E-08
351422222,-10.0556174,0.314209368595838,-178.9257431,-0.3141541421,-0.005890867082,-0.0187515181,4.239909879E-08
351511111,-10.46117087,0.299875825495837,-178.2521487,-0.2997363039,-0.009146521346,-0.03051522698,5.656190673E-08
351600000,-10.97565515,0.282629338799698,178.937688,-0.2825807616,0.005239885888,-0.01854296753,9.089248414E-08
351688888,-12.49973578,0.237144584264665,173.1025426,-0.2354282911,0.02847935322,-0.1209682706,-0.0000001758795075
351777777,-16.33094108,0.152564308877213,170.8540957,-0.1506247246,0.02424996173,-0.1609958909,-0.0000006321471357
351866666,-22.37182689,0.076104205334966,-146.0699127,-0.06314512696,-0.04247991305,-0.672734621,-0.0000008116677202
351955555,-16.19323034,0.155002421529316,-100.3324162,-0.02780105441,-0.1524888589,-5.485002714,-0.000000649768074
352044444,-11.80832354,0.256793379612775,-101.4372039,-0.05092053981,-0.2516941368,-4.942880372,-0.000000187404512
352133333,-9.622001123,0.330293436692342,-107.4992369,-0.09931695674,-0.315007772,-3.171742091,0.0000001334719737
352222222,-8.394690586,0.380421865308977,-112.501743,-0.1455918368,-0.3514595463,-2.414005853,0.0000001432278166
352311111,-7.45287037,0.423990847232511,-116.1556892,-0.1869001721,-0.3805739931,-2.036242068,0.0000001307357411
352400000,-6.616604786,0.466841827735468,-120.0254571,-0.2336005239,-0.4041931313,-1.730274935,0.0000001324083433
352488888,-5.963778937,0.503281600336294,-124.6551246,-0.2861837475,-0.4139942414,-1.446602908,0.0000001407328525
352577777,-5.532072336,0.528927787125182,-129.4373867,-0.3359932326,-0.4085011036,-1.215801582,0.000000141522211
352666666,-5.28864202,0.54396116971635,-133.9667556,-0.3776400786,-0.391512101,-1.036733449,0.0000001337722604
352755555,-5.155363903,0.552372189484961,-138.0132236,-0.4105778278,-0.3695143881,-0.8999862222,0.0000001249173799
352844444,-5.078934965,0.557254073390571,-141.7707945,-0.4377462391,-0.3448337751,-0.7877481159,0.000000120534858
352933333,-5.036099684,0.560009011756266,-145.522173,-0.4616408086,-0.3170139698,-0.6867113217,0.0000001181030494
353022222,-5.085790713,0.556814407870745,-149.4978823,-0.4797570853,-0.2826224052,-0.589094802,0.000000112947324
353111111,-5.273065325,0.544937548612603,-153.0461913,-0.4857422018,-0.2470049498,-0.5085103763,0.0000001076678551
353200000,-5.451104698,0.533881368591365,-156.0803798,-0.488029056,-0.2164646766,-0.4435487477,0.0000001074488689
353288888,-5.601379315,0.524724127700114,-159.4578026,-0.4913590262,-0.1841241906,-0.3747243479,0.0000001167776068
353377777,-5.830475024,0.511065128550998,-163.4839172,-0.4899785684,-0.1452878802,-0.2965188471,0.0000001327228568
353466666,-6.201530533,0.489692523475258,-168.0286528,-0.4790424222,-0.1015732508,-0.212033937,0.0000001487027473
353555555,-6.757747921,0.459317089215174,-173.0306383,-0.4559232771,-0.05573287983,-0.1222417951,0.000000163462542
353644444,-7.565704447,0.418518613272372,-178.4769113,-0.4183707487,-0.01112413332,-0.02658917564,0.0000001805705026
353733333,-8.733767148,0.36585723059139,175.5861726,-0.3647721743,0.02815624358,-0.07718857294,0.0000002053857011
353822222,-10.50967283,0.298205987057694,168.7716252,-0.2924979795,0.05806670854,-0.198520033,0.0000002449666673
353911111,-13.58422644,0.209309373605787,160.4833402,-0.1972833761,0.06992627143,-0.3544458373,0.000001422303429
354000000,-20.97182339,0.0894146807985196,149.8797891,-0.07734141528,0.04486970712,-0.5801510996,0.000002063536042
354088888,-22.94250904,0.0712647142354689,-42.53674245,0.05251097315,-0.04817942704,0.9175116008,0.000002156239134
354177777,-11.43557446,0.26805337333334,-59.884513,0.1344943242,-0.2318704115,1.724016333,0.000001671904457
354266666,-6.695323137,0.462630054610119,-79.62932017,0.08328071712,-0.4550724004,5.464318946,0.0000005741880194
354355555,-4.573425758,0.590647965139431,-99.07896943,-0.09320166406,-0.5832482049,-6.257916216,0.0000005173828016
354444444,-4.008755243,0.63032166962221,-114.8097122,-0.2644867251,-0.5721469911,-2.16323519,0.0000003985463038
354533333,-4.207761787,0.616044253284866,-125.0756687,-0.3540146132,-0.5041668133,-1.424141249,0.000000260139806
354622222,-4.54115367,0.592846576776123,-130.3984588,-0.3842235206,-0.4514857138,-1.175060062,0.0000001488732927
354711111,-4.653034665,0.58525922347833,-132.9070171,-0.398450671,-0.4286786925,-1.075863899,8.799359126E-08
354800000,-4.522621651,0.594112811238171,-134.7137946,-0.4179974646,-0.4221944482,-1.010040692,7.260204269E-08
354888888,-4.254031596,0.612771305485776,-136.996993,-0.4481306295,-0.4179325444,-0.932613209,8.403259146E-08
354977777,-3.937556275,0.635509703695563,-139.9698122,-0.4866133818,-0.4087542051,-0.8399978719,0.0000001051896134
355066666,-3.646361416,0.657176354902693,-143.7240885,-0.5298005327,-0.3888343568,-0.7339259455,0.0000001276617035
355155555,-3.421318815,0.674425619057336,-148.1806061,-0.5730690768,-0.3555864858,-0.6204949807,0.0000001487861342
355244444,-3.299456319,0.683954457105307,-153.3174942,-0.611119147,-0.3071271521,-0.502565095,0.0000001665293236
355333333,-3.321784361,0.682198534232538,-158.9789206,-0.6367972106,-0.2447123875,-0.3842862114,0.0000001751064347
355422222,-3.554114673,0.664192957390191,-164.9696563,-0.6414700004,-0.1722455319,-0.2685168937,0.0000001567891436
355511111,-4.095201665,0.624079499719206,-170.3715896,-0.6152882309,-0.1043820625,-0.1696474226,0.0000001122092193
355600000,-4.787292295,0.576282438577346,-172.707454,-0.5716208697,-0.07315073683,-0.1279707245,8.342191773E-08
355688888,-4.926353868,0.567129589213629,-173.0635193,-0.5629785684,-0.06849162353,-0.1216593799,9.818057832E-08
355777777,-4.713098746,0.581226039254956,-176.971215,-0.5804141336,-0.0307106203,-0.05291156525,0.0000001561139404
355866666,-4.764148112,0.577820032543056,176.0515554,-0.5764485271,0.03978800867,-0.06902265649,0.0000002243758617
355955555,-5.165008357,0.551759198546123,167.7567469,-0.5392100342,0.1170074878,-0.2169979792,0.0000002735939322
356044444,-5.857284018,0.509490158111786,158.672317,-0.4745980358,0.1853022549,-0.3904404167,0.0000003295495871
356133333,-6.780996673,0.458089319680976,147.9433203,-0.3882414454,0.2431345408,-0.6262457131,0.0000004317229948
356222222,-8.110003942,0.393097066504442,133.2302689,-0.2692448066,0.2864132291,-1.063765102,0.0000006369131335
356311111,-10.25385289,0.307119474142276,111.4020055,-0.1120707748,0.28594145,-2.551436362,0.00000101140421
356400000,-13.30561095,0.216132189225118,75.0367457,0.05580522563,0.2088034961,3.741647735,0.000001352068389
356488888,-14.46874461,0.189043944065328,15.21520598,0.1824173635,0.04961369074,0.2719789925,0.000001443579185
356577777,-11.31660673,0.271750069294116,-35.00754394,0.2225841001,-0.1558987446,0.7004037779,0.000001250665092
356666666,-8.195352007,0.389253386532618,-64.54620953,0.1672944938,-0.3514694173,2.100902483,0.0000008854991405
356755555,-6.143444858,0.492978248065865,-85.18921133,0.04134385702,-0.4912415277,11.88185049,0.0000006138476589
356844444,-4.893733519,0.569263480877153,-101.3739999,-0.112265866,-0.5580835833,-4.97108875,0.0000004797072773
356933333,-4.176463244,0.618268097819232,-114.809397,-0.259425887,-0.5612073146,-2.163266439,0.000000402213601
357022222,-3.826033352,0.643721971042232,-126.489377,-0.38280455,-0.5175313058,-1.35194659,0.0000003530585852
357111111,-3.774505151,0.64755213925389,-136.9857794,-0.4734800284,-0.4417470268,-0.9329792182,0.0000003202016627
357200000,-4.012220823,0.630070227969338,-146.7752529,-0.5270712196,-0.3452309686,-0.6549987094,0.0000002913578038
357288888,-4.605253473,0.588487613654452,-155.8987891,-0.5371865279,-0.2403087715,-0.4473469811,0.0000002418614224
357377777,-5.687610633,0.519540572210948,-163.6501791,-0.4985308079,-0.14625129,-0.2933645979,0.0000001297951077
357466666,-7.354267063,0.428831468114114,-167.2457569,-0.4182504693,-0.09467297914,-0.226354747,-0.0000000378141808
357555555,-9.051987982,0.352696054111257,-161.8690122,-0.3351838368,-0.1097556474,-0.3274491051,-0.0000001594953841
357644444,-9.224522734,0.345759294428656,-150.739096,-0.3016414463,-0.1690027443,-0.5602769328,-0.0000001691633471
357733333,-8.2619152,0.386281794247099,-146.3842162,-0.3216834112,-0.213853706,-0.6647955677,-7.724486337E-08
357822222,-7.595050381,0.417107002495319,-147.9219856,-0.3534255111,-0.2215144683,-0.6267642298,4.064460877E-08
357911111,-7.342975096,0.429389326890522,-150.9183738,-0.3752554149,-0.208706894,-0.5561729044,7.685054037E-08
358000000,-7.529762042,0.420254040768703,-154.9751627,-0.3808024826,-0.1777721239,-0.4668355171,9.772599156E-09
358088888,-8.470261739,0.377126380583217,-155.1537294,-0.342218976,-0.1584628644,-0.4630452298,-6.491498809E-08
358177777,-8.640808952,0.369793737791365,-147.3679256,-0.31142204,-0.1994084289,-0.6403157238,-8.471772228E-08
358266666,-7.652006597,0.414380843538721,-144.3356982,-0.3366624503,-0.2415985886,-0.7176285575,-0.0000000312665937
358355555,-6.943844479,0.449580820981999,-146.8293258,-0.3763191375,-0.2459813434,-0.6536509013,0.0000000557314493
358444444,-6.718922367,0.461374812437283,-150.4203681,-0.4012440481,-0.2277497123,-0.5676089487,8.348850166E-08
358533333,-6.813388055,0.456384196320449,-153.2426337,-0.4075150642,-0.2054702098,-0.5042027347,5.649720801E-08
358622222,-7.073568858,0.44291619170931,-154.4872212,-0.3997270991,-0.1907694922,-0.4772493349,8.04466362E-09
358711111,-7.334410334,0.429812937056605,-153.8354639,-0.3857706384,-0.1895261867,-0.4912924101,-4.023500802E-08
358800000,-7.40621744,0.426274278503359,-151.4111008,-0.3743010868,-0.2039815113,-0.5449663879,-6.753388679E-08
358888888,-7.117003046,0.440706897497517,-148.3430846,-0.3751323582,-0.2312969591,-0.6165742678,-5.864637889E-08
358977777,-6.464978504,0.475062855424798,-146.4279755,-0.3958182583,-0.2627025372,-0.6636948439,-1.551789575E-08
359066666,-5.659837604,0.521204455728956,-146.9436997,-0.4368396898,-0.2842976787,-0.6508055137,4.082847996E-08
359155555,-4.967488883,0.564450101992799,-149.6279268,-0.4869850912,-0.2853934803,-0.5860415144,8.541323573E-08
359244444,-4.486936222,0.596558707164599,-153.2756739,-0.5328346282,-0.2682714112,-0.5034796859,0.0000001068357166
359333333,-4.155980552,0.619727791518111,-156.9281232,-0.5701582209,-0.2428623864,-0.4259561251,0.0000001109640945
359422222,-3.883307511,0.639491276413758,-160.3873375,-0.6023900993,-0.214651487,-0.3563330262,0.0000001114819396
359511111,-3.617990122,0.659326442934961,-163.8263722,-0.6332316201,-0.1836547676,-0.2900277904,0.000000117414064
359600000,-3.343277612,0.680512519500963,-167.663682,-0.6647997201,-0.1453912701,-0.2186993552,0.0000001298709479
359688888,-3.09405802,0.700320918718209,-172.0762247,-0.6936344957,-0.09654312805,-0.1391844388,0.0000001475296678
359777777,-2.899296407,0.716201423141904,-177.041789,-0.7152470423,-0.0369614273,-0.051676449,0.0000001682536373
359866666,-2.778566687,0.726225786609314,177.2581704,-0.7253944165,0.03473951246,-0.04789051538,0.0000001869125579
359955555,-2.809372568,0.723654674151034,170.7485048,-0.7142414983,0.1163407473,-0.1628871294,0.00000019240747
360044444,-3.138037125,0.696783958580127,164.1225818,-0.6702010997,0.1906262598,-0.284431434,0.0000001785475891
360133333,-3.659573233,0.656177505720839,158.7407717,-0.6115242862,0.2379221857,-0.3890641649,0.0000001438684888
360222222,-4.268467839,0.611753704682998,154.6943871,-0.5530502348,0.2614919366,-0.4728176938,9.820426558E-08
360311111,-4.852710873,0.571958418120115,152.4436152,-0.5070731656,0.2646001451,-0.5218184732,6.283072766E-08
360400000,-5.18414622,0.550544830425212,151.5584579,-0.4840959918,0.2622035107,-0.5416353681,5.128843172E-08
360488888,-5.226377862,0.54787452470407,150.2558073,-0.4756915656,0.2718161681,-0.5714126289,6.861935244E-08
360577777,-5.108606027,0.555353737063531,147.5821317,-0.4688078444,0.2977196303,-0.6350568444,0.0000001064516562
360666666,-4.955397376,0.565236412362802,143.4527917,-0.4540919924,0.3365897567,-0.7412369351,0.0000001486677802
360755555,-4.857682899,0.571631108141543,137.9276794,-0.424321563,0.3830317676,-0.9026922057,0.0000001855293661
360844444,-4.874463779,0.570527799993763,131.2961589,-0.3765205642,0.4286423162,-1.138430027,0.0000002146036529
360933333,-5.019539745,0.561077706087607,123.9757124,-0.3135534652,0.4652874561,-1.483917442,0.0000002363142089
361022222,-5.286857862,0.544072915593379,116.0921478,-0.2392920248,0.4886252801,-2.041962245,0.0000002532167189
361111111,-5.656221624,0.521421480963976,107.7193642,-0.1586972423,0.496684554,-3.12976172,0.0000002696704553
361200000,-6.123320844,0.494121735136466,98.90960731,-0.07652761979,0.4881596179,-6.37886843,0.000000286878957
361288888,-6.695490077,0.462621163094988,89.4196559,0.004685770437,0.462597432,98.72387865,0.0000003044014683
361377777,-7.382591812,0.42743532324813,79.34131149,0.07905761762,0.4200605297,5.313346675,0.0000003162968126
361466666,-8.206523153,0.388753079541303,68.79976425,0.1405841566,0.3624431704,2.578122452,0.0000003242024573
361555555,-9.086433588,0.351300138166281,58.61199986,0.1829679514,0.2998908399,1.639034801,0.0000003657260279
361644444,-9.619969161,0.3303707140064,47.91185372,0.2214386026,0.2451729062,1.107182322,0.000000475357649
361733333,-9.892402791,0.320169428250281,31.26902915,0.2736614659,0.1661862355,0.6072694045,0.0000006523687287
361822222,-10.82936322,0.287429830646796,6.413930693,0.2856307463,0.0321089445,0.1124141743,0.0000008525558369
361911111,-13.60322509,0.208852051459067,-25.01816569,0.1892562467,-0.08832469929,0.4666937068,-0.0000003306948351
362000000,-20.356925,0.0959740341014603,-60.35365328,0.04747308014,-0.08341056224,1.757007592,-0.0000008788208424
362088888,-36.42784954,0.0150871609352829,117.5640609,-0.00698143387,0.01337467779,-1.915749407,-0.0000009107970901
362177777,-19.83611134,0.101904751201395,75.73432795,0.02511120537,0.09876236972,3.93299996,-0.0000003544960103
362266666,-14.63251556,0.185512945914563,52.66392084,0.1125115963,0.1474998095,1.310974285,0.0000008417459533
362355555,-11.66427878,0.261087488729626,28.81584929,0.2287579082,0.1258431413,0.5501149329,0.0000006771597514
362444444,-10.24591974,0.307400106056329,6.343779346,0.3055178391,0.03396579301,0.1111745,0.0000005883565019
362533333,-9.649455335,0.329251098993755,-9.451296958,0.3247816932,-0.0540660515,0.1664689009,0.0000004775319886
362622222,-8.828363206,0.36189438072418,-22.33966401,0.3347330536,-0.1375548097,0.4109388308,0.0000003629375238
362711111,-8.441856124,0.378361722382267,-33.24764271,0.3164272052,-0.2074401523,0.6555699032,0.0000003079543451
362800000,-7.6039495,0.41667987480306,-39.82812417,0.3199973214,-0.2668779353,0.8340005288,0.0000002983805684
362888888,-6.429533679,0.477005422512142,-49.97982369,0.306741832,-0.3652993589,1.190901666,0.0000003152949798
362977777,-5.726753868,0.517204513985774,-61.71452415,0.2450851159,-0.455449004,1.858329921,0.000000342170248
363066666,-5.356615579,0.539720881560099,-72.75113502,0.1600394694,-0.5154473768,3.220751598,0.0000003333703492
363155555,-5.247639762,0.5465350410072,-83.18977662,0.06480874983,-0.5426788894,8.373543555,0.0000002806773331
363244444,-5.561131344,0.527161193788189,-92.58152,-0.02374375188,-0.5266262038,-22.17956987,0.0000001908284052
363333333,-6.230145295,0.48808193668861,-96.70776108,-0.05701054113,-0.4847409361,-8.502654534,0.0000001199965509
363422222,-5.991648615,0.501669351242382,-96.52472578,-0.05700567938,-0.4984199941,-8.743339251,9.956029698E-08
363511111,-5.271603572,0.545029264160526,-100.4176459,-0.09855331199,-0.5360449081,-5.439136416,0.0000001354862671
363600000,-4.776288526,0.577012967922837,-106.656245,-0.165388637,-0.5528024637,-3.342445247,0.0000001870166709
363688888,-4.490077912,0.596342970643215,-113.3198313,-0.2360703396,-0.5476273673,-2.319763542,0.0000002052035217
363777777,-4.349705209,0.606058769247869,-119.9963378,-0.3029958364,-0.524881658,-1.732306504,0.0000002049919345
363866666,-4.335115138,0.607077648317302,-126.5798346,-0.3617832407,-0.4874999055,-1.347491676,0.0000001972972545
363955555,-4.456340653,0.598663757718303,-132.8249939,-0.406948461,-0.4390799983,-1.078957265,0.0000001868466213
364044444,-4.644883078,0.585808738961249,-138.4731034,-0.4385625386,-0.3883745337,-0.88556249,0.0000001793433953
364133333,-4.841804147,0.572677067820657,-143.9452002,-0.462983321,-0.3370541032,-0.7280048501,0.0000001786731496
364222222,-5.108309387,0.555372703796078,-149.7147106,-0.4795782466,-0.2800777491,-0.5840084512,0.0000001775040968
364311111,-5.5551315,0.527525460167609,-155.79193,-0.4811361215,-0.2163126064,-0.4495871268,0.0000001523041859
364400000,-6.322417183,0.482924391044766,-160.9504295,-0.4564777857,-0.1576197915,-0.3452956453,0.0000001131148622
364488888,-7.112539861,0.440933409914369,-162.6960409,-0.4209768735,-0.1311516066,-0.3115411197,9.396938051E-08
364577777,-7.40359784,0.426402859057896,-164.3610557,-0.4106172366,-0.1149473062,-0.2799378494,0.0000001063974865
364666666,-7.775940581,0.408510262217196,-169.1215674,-0.4011692605,-0.07709642517,-0.1921792938,0.0000001194580329
364755555,-8.740031531,0.365593464455064,-174.7612854,-0.3640663554,-0.03338068522,-0.09168846484,0.0000000771471321
364844444,-10.34354419,0.30396444762073,-176.6092352,-0.3034323195,-0.01797812053,-0.05924919455,-1.052262686E-08
364933333,-11.70404759,0.259894818142938,-172.9607784,-0.2579358593,-0.03184978748,-0.1234794866,-0.0000001397839525
365022222,-12.96167013,0.224862219734056,-168.3381986,-0.2202205665,-0.04545239249,-0.2063948577,-0.0000003042994532
365111111,-14.34729432,0.191705813894646,-156.5313434,-0.1758475391,-0.07634632968,-0.4341620592,-0.0000003819646958
365200000,-13.77419532,0.204781270918682,-136.1359793,-0.1476445108,-0.1419030211,-0.9611127459,-0.0000002905646876
365288888,-10.88044865,0.285744294480527,-127.9474602,-0.1757152014,-0.2253308011,-1.28236373,-4.138765519E-08
365377777,-8.618713835,0.370735614475214,-136.139732,-0.2673121603,-0.2568834459,-0.9609867567,0.00000020532889
365466666,-8.268271928,0.385999199130196,-149.9075084,-0.3339731211,-0.1935389784,-0.5795046553,0.0000001981461875
365555555,-9.771326994,0.324663637621956,-158.0086187,-0.3010411744,-0.1215758565,-0.4038512564,-0.0000000278332344
365644444,-11.56122613,0.264203577215692,-148.7164465,-0.2257904698,-0.1371940012,-0.6076164392,-0.0000001800927338
365733333,-10.09367151,0.312835784078781,-132.2819399,-0.210469453,-0.2314494268,-1.099681799,-0.0000001082735622
365822222,-7.219879912,0.435517894958415,-133.9559744,-0.3022953362,-0.3135177292,-1.037123937,0.0000001698386165
365911111,-5.408292328,0.536519342386715,-148.0650632,-0.4553167684,-0.2837950759,-0.6232915095,0.0000004369094344
366000000,-5.310018288,0.542624108841536,-167.9990975,-0.530764693,-0.1128262565,-0.2125730252,0.000000471700874
366088888,-7.311900454,0.43092826151123,174.8340248,-0.4291778502,0.03880128241,-0.09040839921,0.000000300827037
366177777,-10.47334188,0.299455921962518,169.1222474,-0.2940753168,0.05651156768,-0.1921669873,-6.313010934E-08
366266666,-13.939896,0.200911686850998,175.2424198,-0.2002194534,0.01666362578,-0.08322680685,-0.0000004822810261
366355555,-16.86355752,0.143490161369209,-158.1024649,-0.1331376762,-0.05351434956,-0.4019474508,-0.0000006534783552
366444444,-14.673222,0.184645573164217,-124.3885585,-0.1042882302,-0.1523743835,-1.461088975,-0.0000005366032268
366533333,-10.91748627,0.284528442460554,-116.5055959,-0.1269808375,-0.2546218792,-2.005199242,-0.0000002157002812
366622222,-8.317680988,0.383809703679,-119.6993911,-0.1901583016,-0.3333912251,-1.753229926,8.317452551E-08
366711111,-6.598923082,0.467793136914762,-125.9349604,-0.2745321278,-0.3787644779,-1.379672685,0.0000001883968458
366800000,-5.437014147,0.534748152311263,-132.9818169,-0.3645732303,-0.3912057594,-1.073051247,0.0000002129747409
366888888,-4.655392495,0.585100373373948,-140.007916,-0.4482648469,-0.3760333415,-0.8388642208,0.0000002125766803
366977777,-4.134277478,0.621278215960752,-146.7389144,-0.5195004539,-0.3407431585,-0.6559054105,0.0000002023193355
367066666,-3.806693884,0.645156839619645,-153.0683404,-0.5751878993,-0.2922092199,-0.508023935,0.0000001875874581
367155555,-3.618080074,0.659319614915314,-158.8227388,-0.6147939448,-0.2381821991,-0.3874179327,0.0000001699421308
367244444,-3.519490046,0.666845919004324,-163.9800346,-0.6409493502,-0.1840310033,-0.2871225366,0.0000001531975639
367333333,-3.438013624,0.673130576907374,-168.4738423,-0.6595559452,-0.1345017796,-0.2039277798,0.0000001437034885
367422222,-3.311221485,0.683028657821783,-172.7544296,-0.6775744713,-0.08614512911,-0.127137507,0.0000001432049557
367511111,-3.176871582,0.693675603858379,-177.4281283,-0.6929768779,-0.0311269982,-0.04491780201,0.0000001495201238
367600000,-3.102201757,0.699664617886987,177.5842868,-0.6990428317,0.0294906245,-0.04218714957,0.0000001564638924
367688888,-3.096389162,0.700132989960072,172.4335498,-0.6940368016,0.09219068092,-0.132832554,0.0000001605609185
367777777,-3.14831175,0.695960213229108,167.2804773,-0.6788810559,0.1532355389,-0.2257178008,0.0000001646058005
367866666,-3.246355346,0.688148603224509,162.0342864,-0.6545953479,0.212257934,-0.3242582378,0.0000001714452946
367955555,-3.40618903,0.675601411889677,156.4469575,-0.6193174185,0.2699688924,-0.4359136112,0.0000001813582774
368044444,-3.681676292,0.654509847859597,150.4190283,-0.5692003293,0.3231007986,-0.5676398659,0.0000001861367504
368133333,-4.181322075,0.617922339324043,144.0707457,-0.500357759,0.3625881002,-0.7246576948,0.0000001747144706
368222222,-4.976277631,0.563879256520423,138.4404751,-0.4219321926,0.37407625,-0.8865790678,0.0000001323461525
368311111,-6.046511703,0.498510620148727,134.4818839,-0.3492982708,0.3556733845,-1.018251203,0.0000000459502815
368400000,-7.331287429,0.429967498805891,134.0380483,-0.2988858478,0.3090943222,-1.034155094,-6.079764934E-08
368488888,-8.340609698,0.382797872230687,138.9199048,-0.2885498673,0.2515416169,-0.8717440047,-0.0000001259027605
368577777,-8.344382359,0.382631642509067,145.9491006,-0.3170258048,0.2142466171,-0.6758018239,-0.0000001068473127
368666666,-7.600793527,0.416831300785085,148.670598,-0.3560540126,0.216734569,-0.6087126147,-1.829521612E-08
368755555,-6.932401846,0.450173480870985,146.2582931,-0.3743417663,0.250048805,-0.6679692932,6.617183307E-08
368844444,-6.782926507,0.457987552541337,141.6925468,-0.3593808821,0.2838978335,-0.7899636504,8.976221987E-08
368933333,-7.03506497,0.444883963762546,138.8506197,-0.3349960919,0.2927445296,-0.8738744622,7.531470071E-08
369022222,-7.095168609,0.441816132368814,138.0124616,-0.3283976637,0.2955612785,-0.9000102959,6.069772982E-08
369111111,-6.997176607,0.446828812545865,136.0479686,-0.3216815005,0.3101241686,-0.9640721277,6.211423231E-08
369200000,-7.023957556,0.445453240082366,133.3822235,-0.3059649263,0.3237499853,-1.058127771,6.457345952E-08
369288888,-7.167689165,0.438142661203664,131.2274492,-0.2887578553,0.3295267707,-1.141187208,5.036247132E-08
369377777,-7.298412869,0.431597933445619,130.0909549,-0.2779503059,0.3301823793,-1.187918748,3.638219176E-08
369466666,-7.255421434,0.433739453867892,129.6356881,-0.2766840454,0.3340297186,-1.207260499,4.384105002E-08
369555555,-6.993192443,0.447033817179601,128.3569461,-0.2774107298,0.3505460322,-1.263635449,6.865693032E-08
369644444,-6.744154565,0.460036479992988,125.0798768,-0.2643911856,0.3764715978,-1.423918868,8.461240372E-08
369733333,-6.806073262,0.456768700631586,121.3837379,-0.2378702258,0.3899428183,-1.639309069,7.774420686E-08
369822222,-6.951525086,0.449183449211067,119.5842906,-0.2217634184,0.3906235493,-1.761442677,6.123248828E-08
369911111,-6.843991519,0.45477902269481,118.6656505,-0.2181563838,0.3990385341,-1.829139845,5.892729452E-08
370000000,-6.551620578,0.470347641986797,116.6417101,-0.2109085366,0.4204099113,-1.993328094,7.930375365E-08
370088888,-6.250914852,0.486916237413873,113.4266492,-0.1935855824,0.4467796376,-2.307917935,0.0000001053779749
370177777,-6.032951211,0.499289507428162,109.5151748,-0.1667909086,0.4706068476,-2.821537766,0.0000001224768217
370266666,-5.890885899,0.507522972653529,105.3686108,-0.134507749,0.4893743283,-3.638261229,0.0000001316149586
370355555,-5.782707034,0.513883470313614,101.0744134,-0.09870865426,0.5043142102,-5.109118486,0.0000001378046761
370444444,-5.698637259,0.518881440555798,96.58861025,-0.05953628888,0.515454537,-8.657821081,0.0000001441539755
370533333,-5.65998911,0.521195364557311,91.85639934,-0.01688392171,0.5209218187,-30.85312925,0.0000001507956596
370622222,-5.65652373,0.521403345594419,86.9129529,0.02807917175,0.5206467218,18.54209684,0.0000001577320752
370711111,-5.708713532,0.518279848804114,81.78490638,0.07405683596,0.512961584,6.926593303,0.0000001650408675
370800000,-5.810253487,0.512256320476078,76.38719315,0.1205643206,0.4978662295,4.129465724,0.000000173633639
370888888,-5.996975364,0.501361789485266,70.71270741,0.1656023373,0.4732224739,2.857583303,0.0000001829063819
370977777,-6.304229539,0.483936660306007,64.66763543,0.2070612446,0.4374017972,2.112427161,0.0000001871574646
371066666,-6.825446611,0.455751041138182,58.37995678,0.2389428991,0.3880918737,1.624203419,0.0000001711793778
371155555,-7.697540232,0.412214238037655,52.6083367,0.2503213187,0.3275054434,1.308340197,9.830400885E-08
371244444,-9.047349125,0.352884468148467,49.35362208,0.2298649176,0.2677490757,1.164810526,-4.500351071E-08
371333333,-10.58472876,0.295640250778919,53.4521417,0.1760520041,0.2375054733,1.349064298,-0.0000001651583766
371422222,-10.79805085,0.288467876449185,65.158625,0.1211875203,0.2617771967,2.160100282,-0.0000001753011067
371511111,-9.381035288,0.33958479440911,71.13120852,0.1098224172,0.3213360691,2.925960631,-0.0000000658545611
371600000,-7.975325578,0.399239700482242,68.5623008,0.1459178454,0.3716185152,2.546765367,9.272387529E-08
371688888,-7.063994429,0.443404686026499,62.28704675,0.2062018911,0.3925410752,1.903673497,0.0000001949706423
371777777,-6.574441775,0.469113478540947,54.74486729,0.2707809055,0.383073305,1.414698367,0.000000231635272
371866666,-6.437046618,0.476593010732156,46.84493445,0.3259777993,0.3476771092,1.066566834,0.0000002373140755
371955555,-6.594078566,0.468054119213482,39.2216671,0.3626040647,0.2959610629,0.816209998,0.0000002258448521
372044444,-7.010579734,0.446139846276142,32.0783473,0.3780244112,0.236935238,0.6267723219,0.0000001918983368
